No_,Description,DivisionCode,ItemCategoryCode,ICCDesc,ProductGroupCode,PGDesc,Qty,SalesAmt
M1011634AT7X,CODE ATH. CLUB GRAPHIC TEE,M,10,T.SHIRT,C1,Printed T.Shirt (M),7.000000000000000000,1183
M1011637ABQF,CODE SURPLUS LOGO TEE,M,10,T.SHIRT,C1,Printed T.Shirt (M),7.000000000000000000,588
M1011245A5YC,VINTAGE LOGO EMB TEE,M,10,T.SHIRT,C2,Non-Printed T.Shirt (M),7.000000000000000000,448
M1011306A98T,VINTAGE SCRIPT STYLE COLL TEE,M,10,T.SHIRT,C1,Printed T.Shirt (M),6.000000000000000000,458
M1011322AZUC,VINTAGE VL INTEREST TEE,M,10,T.SHIRT,C1,Printed T.Shirt (M),6.000000000000000000,555
M1011386A9SN,VINTAGE CL CLASSIC TEE MW,M,10,T.SHIRT,C1,Printed T.Shirt (M),6.000000000000000000,474
M1011559AHSZ,CODE ESSENTIAL OVERDYED TEE,M,10,T.SHIRT,C1,Printed T.Shirt (M),6.000000000000000000,1014
M1011558A7XQ,CODE STACKED LOGO TEE,M,10,T.SHIRT,C1,Printed T.Shirt (M),5.000000000000000000,761
M1011588A4PX,VINTAGE INDUSTRIAL AUTO TEE,M,10,T.SHIRT,C1,Printed T.Shirt (M),5.000000000000000000,412
M1011296A7FF,VINTAGE BASEBALL TEE,M,10,T.SHIRT,C2,Non-Printed T.Shirt (M),5.000000000000000000,345

