"Offer No."	"Type"	"No."	"Variant Type"	"Variant Code"	"Exclude"	"Unit of Measure"	"Description"	"No. of Items Needed"	"Line Group"	"Deal Price/Disc. %"	"Disc. Type"	"Standard Price"	"Standard Price Including VAT"	"Discount Amount"	"Discount Amount Including VAT"	"Offer Price"	"Offer Price Including VAT"
"QAT-MM-00002"	"Item"	"5059726221881"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726221898"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726221904"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726221928"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726221935"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726221942"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726221959"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726221966"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726221980"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726221997"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726222000"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726222017"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726222024"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00002"	"Item"	"5059726015213"	" "	""	"No"	""	"CODE SL TAPE OS BOXY TEE"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00002"	"Item"	"5059726015220"	" "	""	"No"	""	"CODE SL TAPE OS BOXY TEE"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00002"	"Item"	"5059726015237"	" "	""	"No"	""	"CODE SL TAPE OS BOXY TEE"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00002"	"Item"	"5057847286918"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847286925"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847286932"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847286949"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847286987"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847286994"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287007"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287014"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287021"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287052"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287069"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287076"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287083"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287090"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287120"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287137"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287144"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287151"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847287168"	" "	""	"No"	""	"CORPORATE LOGO FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847017017"	" "	""	"No"	""	"MOUNTAIN SPORT MONO MINI TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847017024"	" "	""	"No"	""	"MOUNTAIN SPORT MONO MINI TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847017031"	" "	""	"No"	""	"MOUNTAIN SPORT MONO MINI TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847017048"	" "	""	"No"	""	"MOUNTAIN SPORT MONO MINI TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847017055"	" "	""	"No"	""	"MOUNTAIN SPORT MONO MINI TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847285027"	" "	""	"No"	""	"SCRIPT STYLE COL FLOCK TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847285034"	" "	""	"No"	""	"SCRIPT STYLE COL FLOCK TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847285041"	" "	""	"No"	""	"SCRIPT STYLE COL FLOCK TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847285058"	" "	""	"No"	""	"SCRIPT STYLE COL FLOCK TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847285065"	" "	""	"No"	""	"SCRIPT STYLE COL FLOCK TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847285096"	" "	""	"No"	""	"SCRIPT STYLE COL FLOCK TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847285102"	" "	""	"No"	""	"SCRIPT STYLE COL FLOCK TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847285119"	" "	""	"No"	""	"SCRIPT STYLE COL FLOCK TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847285126"	" "	""	"No"	""	"SCRIPT STYLE COL FLOCK TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847285133"	" "	""	"No"	""	"SCRIPT STYLE COL FLOCK TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5057847493729"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847493736"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847493743"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847493750"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847493767"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847398536"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847398543"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847398550"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847398567"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5057847398574"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726111731"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726111748"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726111755"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726111762"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726111779"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726013745"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726013752"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726013769"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726013776"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726013783"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726013882"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726013899"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726013905"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726013912"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726013929"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726111809"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726111816"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726111823"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726111830"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726111847"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726090159"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726090166"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726090173"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726090180"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726090197"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726090296"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726090302"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726090319"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726090326"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726090333"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00002"	"Item"	"5059726016548"	" "	""	"No"	""	"VINTAGE FLORAL SCRIPTED TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5059726016555"	" "	""	"No"	""	"VINTAGE FLORAL SCRIPTED TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5059726016562"	" "	""	"No"	""	"VINTAGE FLORAL SCRIPTED TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5059726016579"	" "	""	"No"	""	"VINTAGE FLORAL SCRIPTED TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5059726016586"	" "	""	"No"	""	"VINTAGE FLORAL SCRIPTED TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5059726016616"	" "	""	"No"	""	"VINTAGE FLORAL SCRIPTED TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00002"	"Item"	"5059726016623"	" "	""	"No"	""	"VINTAGE FLORAL SCRIPTED TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
