No_,Description,DivisionCode,ItemCategoryCode,ICCDesc,ProductGroupCode,PGDesc,Qty,SalesAmt
MS311498A98T,GYMTECH JOGGER,M,70,PANT,1P,Sports Pants,3.000000000000000000,1107
M7011014AAFB,CORE CARGO PANT,M,70,PANT,B4,Woven Pant,3.000000000000000000,1070
M7011014A9VG,CORE CARGO PANT,M,70,PANT,B4,Woven Pant,2.000000000000000000,701
M4010608A11S,STUDIOS CASUAL LINEN S/S SHIRT,M,40,SHIRT,R1,S/S Shirt (M),2.000000000000000000,644
M1011741A9VI,VINTAGE PHOTOGRAPHIC TEE,M,10,T.SHIRT,C1,Printed T.Shirt (M),4.000000000000000000,642
M5011574A27E,VINTAGE VARSITY PATCHED BOMBER,M,50,JACKET,A1,Casual Jacket,1.000000000000000000,602
M4010623AM01,VINTAGE OXFORD S/S SHIRT,M,40,SHIRT,R1,S/S Shirt (M),3.000000000000000000,558
W7010941A8UF,ESSENTIAL LOGO JOGGER,G,70,PANT,B1,Jersey Pant,2.000000000000000000,556
W9110342A16A,TARP RUCKSACK,G,91,BAGS,Y1,Rucksack,3.000000000000000000,554
M7010987A02A,CODE TECH JOGGER,M,70,PANT,B1,Jersey Pant,2.000000000000000000,554

