No_,Description,DivisionCode,ItemCategoryCode,ICCDesc,ProductGroupCode,PGDesc,Qty,SalesAmt
M7010793A3LS,CORE CARGO,M,70,PANT,B4,Woven Pant,2.000000000000000000,738
M1011637AT7X,CODE SURPLUS LOGO TEE,M,10,T.SHIRT,C1,Printed T.Shirt (M),4.000000000000000000,676
MF310223A16A,CODE LOGO VEGAN POOL SLIDE,M,F3,FLIP FLOP,V7,Flip Flop,4.000000000000000000,676
M7010888A6HF,VINTAGE SLIM JEAN,M,70,PANT,B2,Denim Pant,1.000000000000000000,459
M7010888A6HF,VINTAGE SLIM JEANS,M,70,PANT,B2,Denim Pant,1.000000000000000000,459
M4010621A02A,VINTAGE BOWLING S/S SHIRT,M,40,SHIRT,R1,S/S Shirt (M),1.000000000000000000,369
M7010934AHSZ,CODE ESSENTIAL OVERDYED JOGGER,M,70,PANT,B1,Jersey Pant,1.000000000000000000,369
M7010987A02A,CODE TECH JOGGER,M,70,PANT,B1,Jersey Pant,1.000000000000000000,369
M4010608A11S,STUDIOS CASUAL LINEN S/S SHIRT,M,40,SHIRT,R1,S/S Shirt (M),1.000000000000000000,339
M7110401AAFB,VINTAGE HEAVY CARGO SHORT,M,71,SHORT,B0,Woven Short,1.000000000000000000,339
M7110401AHDP,VINTAGE HEAVY CARGO SHORT,M,71,SHORT,B0,Woven Short,1.000000000000000000,339

