No_,Description,DivisionCode,ItemCategoryCode,ICCDesc,ProductGroupCode,PGDesc,Qty,SalesAmt
M4010608A01C,STUDIOS CASUAL LINEN S/S SHIRT,M,40,SHIRT,R1,S/S Shirt (M),3.000000000000000000,1017
M4010621A02A,VINTAGE BOWLING S/S SHIRT,M,40,SHIRT,R1,S/S Shirt (M),5.000000000000000000,920
M4010621A18C,VINTAGE BOWLING S/S SHIRT,M,40,SHIRT,R1,S/S Shirt (M),5.000000000000000000,902
M1011386A9SN,VINTAGE CL CLASSIC TEE MW,M,10,T.SHIRT,C1,Printed T.Shirt (M),10.000000000000000000,774
M1110344A55D,VINTAGE TIPPED S/S POLO,M,11,POLO,T1,Pique Polo (M),6.000000000000000000,732
M3010212A8WY,VINTAGE HAWAIIAN SWIMSHORT,M,30,SWIMWEAR,W2,Swim Shorts,6.000000000000000000,732
M1110247AWA7,CLASSIC PIQUE POLO,M,11,POLO,T1,Pique Polo (M),5.000000000000000000,620
W8011138A8AU,VINTAGE WOVEN MAXI DRESS,G,80,DRESS & ONE PIECE,D3,Woven Dress/One Piece,3.000000000000000000,567
M7110397A01C,VINTAGE INTERNATIONAL SHORT,M,71,SHORT,B0,Woven Short,2.000000000000000000,558
M7110397A92N,VINTAGE INTERNATIONAL SHORT,M,71,SHORT,B0,Woven Short,2.000000000000000000,558

