"Offer No."	"Type"	"No."	"Variant Type"	"Variant Code"	"Exclude"	"Unit of Measure"	"Description"	"No. of Items Needed"	"Line Group"	"Deal Price/Disc. %"	"Disc. Type"	"Standard Price"	"Standard Price Including VAT"	"Discount Amount"	"Discount Amount Including VAT"	"Offer Price"	"Offer Price Including VAT"
"QAT-MM-00009"	"Item"	"5059726355814"	" "	""	"No"	""	"GYMTECH ZIP HOODIE"	"0"	""	"50.12531"	"Disc. %"	"399.00"	"399.00"	"200.00"	"200.00"	"199.00"	"199.00"
"QAT-MM-00009"	"Item"	"5059726355821"	" "	""	"No"	""	"GYMTECH ZIP HOODIE"	"0"	""	"50.12531"	"Disc. %"	"399.00"	"399.00"	"200.00"	"200.00"	"199.00"	"199.00"
"QAT-MM-00009"	"Item"	"5059726355838"	" "	""	"No"	""	"GYMTECH ZIP HOODIE"	"0"	""	"50.12531"	"Disc. %"	"399.00"	"399.00"	"200.00"	"200.00"	"199.00"	"199.00"
"QAT-MM-00009"	"Item"	"5059726355845"	" "	""	"No"	""	"GYMTECH ZIP HOODIE"	"0"	""	"50.12531"	"Disc. %"	"399.00"	"399.00"	"200.00"	"200.00"	"199.00"	"199.00"
"QAT-MM-00009"	"Item"	"5059726355890"	" "	""	"No"	""	"GYMTECH ZIP HOODIE"	"0"	""	"50.12531"	"Disc. %"	"399.00"	"399.00"	"200.00"	"200.00"	"199.00"	"199.00"
"QAT-MM-00009"	"Item"	"5059726355906"	" "	""	"No"	""	"GYMTECH ZIP HOODIE"	"0"	""	"50.12531"	"Disc. %"	"399.00"	"399.00"	"200.00"	"200.00"	"199.00"	"199.00"
"QAT-MM-00009"	"Item"	"5059726355913"	" "	""	"No"	""	"GYMTECH ZIP HOODIE"	"0"	""	"50.12531"	"Disc. %"	"399.00"	"399.00"	"200.00"	"200.00"	"199.00"	"199.00"
"QAT-MM-00009"	"Item"	"5059726355920"	" "	""	"No"	""	"GYMTECH ZIP HOODIE"	"0"	""	"50.12531"	"Disc. %"	"399.00"	"399.00"	"200.00"	"200.00"	"199.00"	"199.00"
"QAT-MM-00009"	"Item"	"5059726355937"	" "	""	"No"	""	"GYMTECH ZIP HOODIE"	"0"	""	"50.12531"	"Disc. %"	"399.00"	"399.00"	"200.00"	"200.00"	"199.00"	"199.00"
"QAT-MM-00009"	"Item"	"5057847536297"	" "	""	"No"	""	"COOLMAX NO-SHOW SOCK"	"0"	""	"50.50505"	"Disc. %"	"99.00"	"99.00"	"50.00"	"50.00"	"49.00"	"49.00"
"QAT-MM-00009"	"Item"	"5057847536303"	" "	""	"No"	""	"COOLMAX NO-SHOW SOCK"	"0"	""	"50.50505"	"Disc. %"	"99.00"	"99.00"	"50.00"	"50.00"	"49.00"	"49.00"
