"Offer No."	"Type"	"No."	"Variant Type"	"Variant Code"	"Exclude"	"Unit of Measure"	"Description"	"No. of Items Needed"	"Line Group"	"Deal Price/Disc. %"	"Disc. Type"	"Standard Price"	"Standard Price Including VAT"	"Discount Amount"	"Discount Amount Including VAT"	"Offer Price"	"Offer Price Including VAT"
"QAT-MM-00007"	"Item"	"5059726222017"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00007"	"Item"	"5059726222024"	" "	""	"No"	""	"CODE CORE SPORT TEE"	"1"	"A"	"0.00"	"Disc. %"	"129.00"	"129.00"	"0.00"	"0.00"	"129.00"	"129.00"
"QAT-MM-00007"	"Item"	"5059726014933"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726014940"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726014957"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726014964"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726014971"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726015008"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726015015"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726015022"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726015039"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726015046"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726148027"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726148034"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726148041"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726148058"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726148065"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726015077"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726015084"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726015091"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726015107"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5059726015114"	" "	""	"No"	""	"CODE SL APPLIQUE LOOSE TEE"	"1"	"A"	"0.00"	"Disc. %"	"189.00"	"189.00"	"0.00"	"0.00"	"189.00"	"189.00"
"QAT-MM-00007"	"Item"	"5057847017017"	" "	""	"No"	""	"MOUNTAIN SPORT MONO MINI TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847017024"	" "	""	"No"	""	"MOUNTAIN SPORT MONO MINI TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847017031"	" "	""	"No"	""	"MOUNTAIN SPORT MONO MINI TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847017048"	" "	""	"No"	""	"MOUNTAIN SPORT MONO MINI TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847017055"	" "	""	"No"	""	"MOUNTAIN SPORT MONO MINI TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847493729"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847493736"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847493743"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847493750"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847493767"	" "	""	"No"	""	"Script Style Col Stripe Tee"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847398116"	" "	""	"No"	""	"SCRIPT STYLE WW FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847398123"	" "	""	"No"	""	"SCRIPT STYLE WW FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847398130"	" "	""	"No"	""	"SCRIPT STYLE WW FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847398147"	" "	""	"No"	""	"SCRIPT STYLE WW FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847398154"	" "	""	"No"	""	"SCRIPT STYLE WW FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847398185"	" "	""	"No"	""	"SCRIPT STYLE WW FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847398192"	" "	""	"No"	""	"SCRIPT STYLE WW FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847398208"	" "	""	"No"	""	"SCRIPT STYLE WW FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847398215"	" "	""	"No"	""	"SCRIPT STYLE WW FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847398222"	" "	""	"No"	""	"SCRIPT STYLE WW FOIL TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847287335"	" "	""	"No"	""	"SUPERDRY CODE MICRO LOGO TEE"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847287342"	" "	""	"No"	""	"SUPERDRY CODE MICRO LOGO TEE"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847287359"	" "	""	"No"	""	"SUPERDRY CODE MICRO LOGO TEE"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847287366"	" "	""	"No"	""	"SUPERDRY CODE MICRO LOGO TEE"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847287373"	" "	""	"No"	""	"SUPERDRY CODE MICRO LOGO TEE"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5059726378752"	" "	""	"No"	""	"VINTAGE BRAND MARK FLORAL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726378769"	" "	""	"No"	""	"VINTAGE BRAND MARK FLORAL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726378776"	" "	""	"No"	""	"VINTAGE BRAND MARK FLORAL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726378783"	" "	""	"No"	""	"VINTAGE BRAND MARK FLORAL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726378790"	" "	""	"No"	""	"VINTAGE BRAND MARK FLORAL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726388812"	" "	""	"No"	""	"VINTAGE BRAND MARK FLORAL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726388829"	" "	""	"No"	""	"VINTAGE BRAND MARK FLORAL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726388836"	" "	""	"No"	""	"VINTAGE BRAND MARK FLORAL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726388843"	" "	""	"No"	""	"VINTAGE BRAND MARK FLORAL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726388850"	" "	""	"No"	""	"VINTAGE BRAND MARK FLORAL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726111731"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726111748"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726111755"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726111762"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726111779"	" "	""	"No"	""	"VINTAGE COLLEGE RINGER TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726090159"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726090166"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726090173"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726090180"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726090197"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726089832"	" "	""	"No"	""	"VINTAGE COOPER NOSTALGIA TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726089849"	" "	""	"No"	""	"VINTAGE COOPER NOSTALGIA TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726089856"	" "	""	"No"	""	"VINTAGE COOPER NOSTALGIA TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726089863"	" "	""	"No"	""	"VINTAGE COOPER NOSTALGIA TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726089870"	" "	""	"No"	""	"VINTAGE COOPER NOSTALGIA TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726090043"	" "	""	"No"	""	"VINTAGE COOPER NOSTALGIA TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726090050"	" "	""	"No"	""	"VINTAGE COOPER NOSTALGIA TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726090067"	" "	""	"No"	""	"VINTAGE COOPER NOSTALGIA TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726090074"	" "	""	"No"	""	"VINTAGE COOPER NOSTALGIA TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726090081"	" "	""	"No"	""	"VINTAGE COOPER NOSTALGIA TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5059726231385"	" "	""	"No"	""	"VINTAGE CORE LOGO 80'S TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5059726231392"	" "	""	"No"	""	"VINTAGE CORE LOGO 80'S TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5059726231408"	" "	""	"No"	""	"VINTAGE CORE LOGO 80'S TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5059726231415"	" "	""	"No"	""	"VINTAGE CORE LOGO 80'S TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5059726231422"	" "	""	"No"	""	"VINTAGE CORE LOGO 80'S TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5059726013608"	" "	""	"No"	""	"VINTAGE CORE LOGO 80'S TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5059726013615"	" "	""	"No"	""	"VINTAGE CORE LOGO 80'S TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5059726013622"	" "	""	"No"	""	"VINTAGE CORE LOGO 80'S TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5059726013639"	" "	""	"No"	""	"VINTAGE CORE LOGO 80'S TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5059726013646"	" "	""	"No"	""	"VINTAGE CORE LOGO 80'S TEE"	"1"	"A"	"0.00"	"Disc. %"	"159.00"	"159.00"	"0.00"	"0.00"	"159.00"	"159.00"
"QAT-MM-00007"	"Item"	"5057847643704"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847643711"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847643728"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847643735"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847643742"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847898043"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847898050"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847898067"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847898074"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847898081"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847643773"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847643780"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847643797"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847643803"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847643810"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
"QAT-MM-00007"	"Item"	"5057847643919"	" "	""	"No"	""	"VINTAGE CORP LOGO MARL TEE"	"1"	"A"	"0.00"	"Disc. %"	"139.00"	"139.00"	"0.00"	"0.00"	"139.00"	"139.00"
